,VS,dij_list
9201,Parvimonas_vs_Anaerostipes,1.0
9202,Parvimonas_vs_Anaerotruncus,1.0
9203,Parvimonas_vs_Ascaris,1.0
9204,Parvimonas_vs_Asticcacaulis,1.0
9205,Parvimonas_vs_Atopobium,1.0
9206,Parvimonas_vs_Azospirillum,1.0
9207,Parvimonas_vs_Bacillus,1.0
9208,Parvimonas_vs_Bacteroides,0.9999841883860451
9209,Parvimonas_vs_Barnesiella,1.0
9210,Parvimonas_vs_Bifidobacterium,1.0
9211,Parvimonas_vs_Bilophila,1.0
9212,Parvimonas_vs_Blastopirellula,1.0
9213,Parvimonas_vs_Blautia,1.0
9214,Parvimonas_vs_Brachyspira,1.0
9215,Parvimonas_vs_Brenneria,1.0
9216,Parvimonas_vs_Burkholderia,1.0
9217,Parvimonas_vs_Butyricicoccus,1.0
9218,Parvimonas_vs_Butyrivibrio,1.0
9219,Parvimonas_vs_Camponotus,1.0
9220,Parvimonas_vs_Campylobacter,1.0
9221,Parvimonas_vs_Candidatus Adiutrix,1.0
9222,Parvimonas_vs_Candidatus Izimaplasma,1.0
9223,Parvimonas_vs_Candidatus Stoquefichus,1.0
9224,Parvimonas_vs_Capnocytophaga,1.0
9225,Parvimonas_vs_Catabacter,1.0
9226,Parvimonas_vs_Catenibacterium,1.0
9227,Parvimonas_vs_Catonella,1.0
9228,Parvimonas_vs_Cellulosilyticum,1.0
9229,Parvimonas_vs_Chlamydia,1.0
9230,Parvimonas_vs_Chryseobacterium,1.0
9231,Parvimonas_vs_Cloacibacillus,1.0
9232,Parvimonas_vs_Clostridium,1.0
9233,Parvimonas_vs_Collinsella,1.0
9234,Parvimonas_vs_Coprobacillus,1.0
9235,Parvimonas_vs_Coprobacter,1.0
9236,Parvimonas_vs_Coprococcus,1.0
9237,Parvimonas_vs_Corallococcus,1.0
9238,Parvimonas_vs_Coriobacterium,1.0
9239,Parvimonas_vs_Corynebacterium,1.0
9240,Parvimonas_vs_Cryptobacterium,1.0
9241,Parvimonas_vs_Defluviitoga,1.0
9242,Parvimonas_vs_Dehalobacter,1.0
9243,Parvimonas_vs_Desulfitobacterium,1.0
9244,Parvimonas_vs_Desulfovibrio,1.0
9245,Parvimonas_vs_Devosia,1.0
9246,Parvimonas_vs_Dialister,1.0
9247,Parvimonas_vs_Dorea,1.0
9248,Parvimonas_vs_Dyadobacter,1.0
9249,Parvimonas_vs_Dysgonomonas,1.0
9250,Parvimonas_vs_Eggerthella,1.0
9251,Parvimonas_vs_Enterobacter,1.0
9252,Parvimonas_vs_Enterorhabdus,1.0
9253,Parvimonas_vs_Erysipelatoclostridium,1.0
9254,Parvimonas_vs_Ethanoligenens,1.0
9255,Parvimonas_vs_Eubacterium,1.0
9256,Parvimonas_vs_Faecalibacterium,1.0
9257,Parvimonas_vs_Faecalitalea,1.0
9258,Parvimonas_vs_Flavobacterium,1.0
9259,Parvimonas_vs_Flavonifractor,1.0
9260,Parvimonas_vs_Fusicatenibacter,1.0
9261,Parvimonas_vs_Fusobacterium,1.0
9262,Parvimonas_vs_Gemella,1.0
9263,Parvimonas_vs_Gordonibacter,1.0
9264,Parvimonas_vs_Granulicatella,1.0
9265,Parvimonas_vs_Granulicella,1.0
9266,Parvimonas_vs_Halomonas,1.0
9267,Parvimonas_vs_Halopiger,1.0
9268,Parvimonas_vs_Helicobacter,1.0
9269,Parvimonas_vs_Herbinix,1.0
9270,Parvimonas_vs_Holdemanella,1.0
9271,Parvimonas_vs_Holdemania,1.0
9272,Parvimonas_vs_Hungatella,1.0
9273,Parvimonas_vs_Hymenobacter,1.0
9274,Parvimonas_vs_Hyphomicrobium,1.0
9275,Parvimonas_vs_Intestinibacter,1.0
9276,Parvimonas_vs_Johnsonella,1.0
9277,Parvimonas_vs_Kandleria,1.0
9278,Parvimonas_vs_Klebsiella,1.0
9279,Parvimonas_vs_Lachnoanaerobaculum,1.0
9280,Parvimonas_vs_Lachnoclostridium,1.0
9281,Parvimonas_vs_Lachnospira,1.0
9282,Parvimonas_vs_Lactobacillus,1.0
9283,Parvimonas_vs_Lactococcus,1.0
9284,Parvimonas_vs_Legionella,1.0
9285,Parvimonas_vs_Leptolyngbya,1.0
9286,Parvimonas_vs_Macellibacteroides,1.0
9287,Parvimonas_vs_Mannheimia,1.0
9288,Parvimonas_vs_Marvinbryantia,1.0
9289,Parvimonas_vs_Megamonas,1.0
9290,Parvimonas_vs_Megasphaera,1.0
9291,Parvimonas_vs_Mesorhizobium,1.0
9292,Parvimonas_vs_Methanobrevibacter,1.0
9293,Parvimonas_vs_Methanomassiliicoccus,1.0
9294,Parvimonas_vs_Methylacidiphilum,1.0
9295,Parvimonas_vs_Mitsuokella,1.0
9296,Parvimonas_vs_Mogibacterium,1.0
9297,Parvimonas_vs_Moorella,1.0
9298,Parvimonas_vs_Mycobacterium,1.0
9299,Parvimonas_vs_Mycoplasma,1.0
9300,Parvimonas_vs_Naegleria,1.0
9301,Parvimonas_vs_Niabella,1.0
9302,Parvimonas_vs_Nitrosopumilus,1.0
9303,Parvimonas_vs_Odoribacter,1.0
9304,Parvimonas_vs_Olsenella,1.0
9305,Parvimonas_vs_Oreochromis,1.0
9306,Parvimonas_vs_Oribacterium,1.0
9307,Parvimonas_vs_Ornithobacterium,1.0
9308,Parvimonas_vs_Oryza,1.0
9309,Parvimonas_vs_Oscillibacter,1.0
9310,Parvimonas_vs_Ostreococcus,1.0
9311,Parvimonas_vs_Oxobacter,1.0
9312,Parvimonas_vs_Paenibacillus,1.0
9313,Parvimonas_vs_Paludibacter,1.0
9314,Parvimonas_vs_Parabacteroides,1.0
9315,Parvimonas_vs_Paraprevotella,1.0
9316,Pedobacter_vs_Acetoanaerobium,1.0
9317,Pedobacter_vs_Acidaminococcus,1.0
9318,Pedobacter_vs_Acidobacterium,1.0
9319,Pedobacter_vs_Aciduliprofundum,1.0
9320,Pedobacter_vs_Actinomyces,1.0
9321,Pedobacter_vs_Acyrthosiphon,1.0
9322,Pedobacter_vs_Adlercreutzia,1.0
9323,Pedobacter_vs_Aerococcus,1.0
9324,Pedobacter_vs_Aeromonas,1.0
9325,Pedobacter_vs_Afipia,1.0
9326,Pedobacter_vs_Akkermansia,1.0
9327,Pedobacter_vs_Alicyclobacillus,1.0
9328,Pedobacter_vs_Alistipes,1.0
9329,Pedobacter_vs_Allofrancisella,1.0
9330,Pedobacter_vs_Alloprevotella,1.0
9331,Pedobacter_vs_Amycolatopsis,1.0
9332,Pedobacter_vs_Anaerobium,1.0
9333,Pedobacter_vs_Anaerococcus,1.0
9334,Pedobacter_vs_Anaerofustis,1.0
9335,Pedobacter_vs_Anaeroglobus,1.0
9336,Pedobacter_vs_Anaerosporomusa,1.0
9337,Pedobacter_vs_Anaerostipes,1.0
9338,Pedobacter_vs_Anaerotruncus,1.0
9339,Pedobacter_vs_Ascaris,1.0
9340,Pedobacter_vs_Asticcacaulis,1.0
9341,Pedobacter_vs_Atopobium,1.0
9342,Pedobacter_vs_Azospirillum,1.0
9343,Pedobacter_vs_Bacillus,1.0
9344,Pedobacter_vs_Bacteroides,1.0
9345,Pedobacter_vs_Barnesiella,1.0
9346,Pedobacter_vs_Bifidobacterium,1.0
9347,Pedobacter_vs_Bilophila,1.0
9348,Pedobacter_vs_Blastopirellula,1.0
9349,Pedobacter_vs_Blautia,1.0
9350,Pedobacter_vs_Brachyspira,1.0
9351,Pedobacter_vs_Brenneria,1.0
9352,Pedobacter_vs_Burkholderia,1.0
9353,Pedobacter_vs_Butyricicoccus,1.0
9354,Pedobacter_vs_Butyrivibrio,1.0
9355,Pedobacter_vs_Camponotus,1.0
9356,Pedobacter_vs_Campylobacter,1.0
9357,Pedobacter_vs_Candidatus Adiutrix,1.0
9358,Pedobacter_vs_Candidatus Izimaplasma,1.0
9359,Pedobacter_vs_Candidatus Stoquefichus,1.0
9360,Pedobacter_vs_Capnocytophaga,1.0
9361,Pedobacter_vs_Catabacter,1.0
9362,Pedobacter_vs_Catenibacterium,1.0
9363,Pedobacter_vs_Catonella,1.0
9364,Pedobacter_vs_Cellulosilyticum,1.0
9365,Pedobacter_vs_Chlamydia,1.0
9366,Pedobacter_vs_Chryseobacterium,1.0
9367,Pedobacter_vs_Cloacibacillus,1.0
9368,Pedobacter_vs_Clostridium,1.0
9369,Pedobacter_vs_Collinsella,1.0
9370,Pedobacter_vs_Coprobacillus,1.0
9371,Pedobacter_vs_Coprobacter,1.0
9372,Pedobacter_vs_Coprococcus,1.0
9373,Pedobacter_vs_Corallococcus,1.0
9374,Pedobacter_vs_Coriobacterium,1.0
9375,Pedobacter_vs_Corynebacterium,1.0
9376,Pedobacter_vs_Cryptobacterium,1.0
9377,Pedobacter_vs_Defluviitoga,1.0
9378,Pedobacter_vs_Dehalobacter,1.0
9379,Pedobacter_vs_Desulfitobacterium,1.0
9380,Pedobacter_vs_Desulfovibrio,1.0
9381,Pedobacter_vs_Devosia,1.0
9382,Pedobacter_vs_Dialister,1.0
9383,Pedobacter_vs_Dorea,1.0
9384,Pedobacter_vs_Dyadobacter,1.0
9385,Pedobacter_vs_Dysgonomonas,1.0
9386,Pedobacter_vs_Eggerthella,1.0
9387,Pedobacter_vs_Enterobacter,1.0
9388,Pedobacter_vs_Enterorhabdus,1.0
9389,Pedobacter_vs_Erysipelatoclostridium,1.0
9390,Pedobacter_vs_Ethanoligenens,1.0
9391,Pedobacter_vs_Eubacterium,1.0
9392,Pedobacter_vs_Faecalibacterium,1.0
9393,Pedobacter_vs_Faecalitalea,1.0
9394,Pedobacter_vs_Flavobacterium,1.0
9395,Pedobacter_vs_Flavonifractor,1.0
9396,Pedobacter_vs_Fusicatenibacter,1.0
9397,Pedobacter_vs_Fusobacterium,1.0
9398,Pedobacter_vs_Gemella,1.0
9399,Pedobacter_vs_Gordonibacter,1.0
9400,Pedobacter_vs_Granulicatella,1.0
9401,Pedobacter_vs_Granulicella,1.0
9402,Pedobacter_vs_Halomonas,1.0
9403,Pedobacter_vs_Halopiger,1.0
9404,Pedobacter_vs_Helicobacter,1.0
9405,Pedobacter_vs_Herbinix,1.0
9406,Pedobacter_vs_Holdemanella,1.0
9407,Pedobacter_vs_Holdemania,1.0
9408,Pedobacter_vs_Hungatella,1.0
9409,Pedobacter_vs_Hymenobacter,1.0
9410,Pedobacter_vs_Hyphomicrobium,1.0
9411,Pedobacter_vs_Intestinibacter,1.0
9412,Pedobacter_vs_Johnsonella,1.0
9413,Pedobacter_vs_Kandleria,1.0
9414,Pedobacter_vs_Klebsiella,1.0
9415,Pedobacter_vs_Lachnoanaerobaculum,1.0
9416,Pedobacter_vs_Lachnoclostridium,1.0
9417,Pedobacter_vs_Lachnospira,1.0
9418,Pedobacter_vs_Lactobacillus,1.0
9419,Pedobacter_vs_Lactococcus,1.0
9420,Pedobacter_vs_Legionella,1.0
9421,Pedobacter_vs_Leptolyngbya,1.0
9422,Pedobacter_vs_Macellibacteroides,1.0
9423,Pedobacter_vs_Mannheimia,1.0
9424,Pedobacter_vs_Marvinbryantia,1.0
9425,Pedobacter_vs_Megamonas,1.0
9426,Pedobacter_vs_Megasphaera,1.0
9427,Pedobacter_vs_Mesorhizobium,1.0
9428,Pedobacter_vs_Methanobrevibacter,1.0
9429,Pedobacter_vs_Methanomassiliicoccus,1.0
9430,Pedobacter_vs_Methylacidiphilum,1.0
9431,Pedobacter_vs_Mitsuokella,1.0
9432,Pedobacter_vs_Mogibacterium,1.0
9433,Pedobacter_vs_Moorella,1.0
9434,Pedobacter_vs_Mycobacterium,1.0
9435,Pedobacter_vs_Mycoplasma,1.0
9436,Pedobacter_vs_Naegleria,1.0
9437,Pedobacter_vs_Niabella,1.0
9438,Pedobacter_vs_Nitrosopumilus,1.0
9439,Pedobacter_vs_Odoribacter,1.0
9440,Pedobacter_vs_Olsenella,1.0
9441,Pedobacter_vs_Oreochromis,1.0
9442,Pedobacter_vs_Oribacterium,1.0
9443,Pedobacter_vs_Ornithobacterium,1.0
9444,Pedobacter_vs_Oryza,1.0
9445,Pedobacter_vs_Oscillibacter,1.0
9446,Pedobacter_vs_Ostreococcus,1.0
9447,Pedobacter_vs_Oxobacter,1.0
9448,Pedobacter_vs_Paenibacillus,1.0
9449,Pedobacter_vs_Paludibacter,1.0
9450,Pedobacter_vs_Parabacteroides,1.0
9451,Pedobacter_vs_Paraprevotella,1.0
9452,Pedobacter_vs_Parvimonas,1.0
9453,Peptoanaerobacter_vs_Acetoanaerobium,1.0
9454,Peptoanaerobacter_vs_Acidaminococcus,1.0
9455,Peptoanaerobacter_vs_Acidobacterium,1.0
9456,Peptoanaerobacter_vs_Aciduliprofundum,1.0
9457,Peptoanaerobacter_vs_Actinomyces,1.0
9458,Peptoanaerobacter_vs_Acyrthosiphon,1.0
9459,Peptoanaerobacter_vs_Adlercreutzia,1.0
9460,Peptoanaerobacter_vs_Aerococcus,1.0
9461,Peptoanaerobacter_vs_Aeromonas,1.0
9462,Peptoanaerobacter_vs_Afipia,1.0
9463,Peptoanaerobacter_vs_Akkermansia,1.0
9464,Peptoanaerobacter_vs_Alicyclobacillus,1.0
9465,Peptoanaerobacter_vs_Alistipes,1.0
9466,Peptoanaerobacter_vs_Allofrancisella,1.0
9467,Peptoanaerobacter_vs_Alloprevotella,1.0
9468,Peptoanaerobacter_vs_Amycolatopsis,1.0
9469,Peptoanaerobacter_vs_Anaerobium,1.0
9470,Peptoanaerobacter_vs_Anaerococcus,1.0
9471,Peptoanaerobacter_vs_Anaerofustis,1.0
9472,Peptoanaerobacter_vs_Anaeroglobus,1.0
9473,Peptoanaerobacter_vs_Anaerosporomusa,1.0
9474,Peptoanaerobacter_vs_Anaerostipes,1.0
9475,Peptoanaerobacter_vs_Anaerotruncus,1.0
9476,Peptoanaerobacter_vs_Ascaris,1.0
9477,Peptoanaerobacter_vs_Asticcacaulis,1.0
9478,Peptoanaerobacter_vs_Atopobium,1.0
9479,Peptoanaerobacter_vs_Azospirillum,1.0
9480,Peptoanaerobacter_vs_Bacillus,1.0
9481,Peptoanaerobacter_vs_Bacteroides,1.0
9482,Peptoanaerobacter_vs_Barnesiella,1.0
9483,Peptoanaerobacter_vs_Bifidobacterium,1.0
9484,Peptoanaerobacter_vs_Bilophila,1.0
9485,Peptoanaerobacter_vs_Blastopirellula,0.0
9486,Peptoanaerobacter_vs_Blautia,1.0
9487,Peptoanaerobacter_vs_Brachyspira,1.0
9488,Peptoanaerobacter_vs_Brenneria,1.0
9489,Peptoanaerobacter_vs_Burkholderia,1.0
9490,Peptoanaerobacter_vs_Butyricicoccus,1.0
9491,Peptoanaerobacter_vs_Butyrivibrio,1.0
9492,Peptoanaerobacter_vs_Camponotus,1.0
9493,Peptoanaerobacter_vs_Campylobacter,1.0
9494,Peptoanaerobacter_vs_Candidatus Adiutrix,1.0
9495,Peptoanaerobacter_vs_Candidatus Izimaplasma,1.0
9496,Peptoanaerobacter_vs_Candidatus Stoquefichus,1.0
9497,Peptoanaerobacter_vs_Capnocytophaga,1.0
9498,Peptoanaerobacter_vs_Catabacter,1.0
9499,Peptoanaerobacter_vs_Catenibacterium,1.0
9500,Peptoanaerobacter_vs_Catonella,1.0
9501,Peptoanaerobacter_vs_Cellulosilyticum,1.0
9502,Peptoanaerobacter_vs_Chlamydia,1.0
9503,Peptoanaerobacter_vs_Chryseobacterium,1.0
9504,Peptoanaerobacter_vs_Cloacibacillus,1.0
9505,Peptoanaerobacter_vs_Clostridium,0.9998930635584169
9506,Peptoanaerobacter_vs_Collinsella,1.0
9507,Peptoanaerobacter_vs_Coprobacillus,1.0
9508,Peptoanaerobacter_vs_Coprobacter,1.0
9509,Peptoanaerobacter_vs_Coprococcus,0.9996567657974725
9510,Peptoanaerobacter_vs_Corallococcus,1.0
9511,Peptoanaerobacter_vs_Coriobacterium,1.0
9512,Peptoanaerobacter_vs_Corynebacterium,1.0
9513,Peptoanaerobacter_vs_Cryptobacterium,1.0
9514,Peptoanaerobacter_vs_Defluviitoga,1.0
9515,Peptoanaerobacter_vs_Dehalobacter,1.0
9516,Peptoanaerobacter_vs_Desulfitobacterium,1.0
9517,Peptoanaerobacter_vs_Desulfovibrio,1.0
9518,Peptoanaerobacter_vs_Devosia,1.0
9519,Peptoanaerobacter_vs_Dialister,1.0
9520,Peptoanaerobacter_vs_Dorea,0.9988118528196877
9521,Peptoanaerobacter_vs_Dyadobacter,1.0
9522,Peptoanaerobacter_vs_Dysgonomonas,1.0
9523,Peptoanaerobacter_vs_Eggerthella,1.0
9524,Peptoanaerobacter_vs_Enterobacter,1.0
9525,Peptoanaerobacter_vs_Enterorhabdus,1.0
9526,Peptoanaerobacter_vs_Erysipelatoclostridium,1.0
9527,Peptoanaerobacter_vs_Ethanoligenens,1.0
9528,Peptoanaerobacter_vs_Eubacterium,1.0
9529,Peptoanaerobacter_vs_Faecalibacterium,0.9978398290491678
9530,Peptoanaerobacter_vs_Faecalitalea,1.0
9531,Peptoanaerobacter_vs_Flavobacterium,1.0
9532,Peptoanaerobacter_vs_Flavonifractor,1.0
9533,Peptoanaerobacter_vs_Fusicatenibacter,1.0
9534,Peptoanaerobacter_vs_Fusobacterium,1.0
9535,Peptoanaerobacter_vs_Gemella,1.0
9536,Peptoanaerobacter_vs_Gordonibacter,1.0
9537,Peptoanaerobacter_vs_Granulicatella,1.0
9538,Peptoanaerobacter_vs_Granulicella,1.0
9539,Peptoanaerobacter_vs_Halomonas,1.0
9540,Peptoanaerobacter_vs_Halopiger,1.0
9541,Peptoanaerobacter_vs_Helicobacter,1.0
9542,Peptoanaerobacter_vs_Herbinix,1.0
9543,Peptoanaerobacter_vs_Holdemanella,1.0
9544,Peptoanaerobacter_vs_Holdemania,1.0
9545,Peptoanaerobacter_vs_Hungatella,1.0
9546,Peptoanaerobacter_vs_Hymenobacter,1.0
9547,Peptoanaerobacter_vs_Hyphomicrobium,1.0
9548,Peptoanaerobacter_vs_Intestinibacter,1.0
9549,Peptoanaerobacter_vs_Johnsonella,1.0
9550,Peptoanaerobacter_vs_Kandleria,1.0
9551,Peptoanaerobacter_vs_Klebsiella,1.0
9552,Peptoanaerobacter_vs_Lachnoanaerobaculum,1.0
9553,Peptoanaerobacter_vs_Lachnoclostridium,0.997373819378356
9554,Peptoanaerobacter_vs_Lachnospira,1.0
9555,Peptoanaerobacter_vs_Lactobacillus,0.9988931647891504
9556,Peptoanaerobacter_vs_Lactococcus,1.0
9557,Peptoanaerobacter_vs_Legionella,1.0
9558,Peptoanaerobacter_vs_Leptolyngbya,1.0
9559,Peptoanaerobacter_vs_Macellibacteroides,1.0
9560,Peptoanaerobacter_vs_Mannheimia,1.0
9561,Peptoanaerobacter_vs_Marvinbryantia,1.0
9562,Peptoanaerobacter_vs_Megamonas,1.0
9563,Peptoanaerobacter_vs_Megasphaera,1.0
9564,Peptoanaerobacter_vs_Mesorhizobium,1.0
9565,Peptoanaerobacter_vs_Methanobrevibacter,1.0
9566,Peptoanaerobacter_vs_Methanomassiliicoccus,1.0
9567,Peptoanaerobacter_vs_Methylacidiphilum,1.0
9568,Peptoanaerobacter_vs_Mitsuokella,1.0
9569,Peptoanaerobacter_vs_Mogibacterium,1.0
9570,Peptoanaerobacter_vs_Moorella,1.0
9571,Peptoanaerobacter_vs_Mycobacterium,1.0
9572,Peptoanaerobacter_vs_Mycoplasma,1.0
9573,Peptoanaerobacter_vs_Naegleria,1.0
9574,Peptoanaerobacter_vs_Niabella,1.0
9575,Peptoanaerobacter_vs_Nitrosopumilus,1.0
9576,Peptoanaerobacter_vs_Odoribacter,1.0
9577,Peptoanaerobacter_vs_Olsenella,1.0
9578,Peptoanaerobacter_vs_Oreochromis,1.0
9579,Peptoanaerobacter_vs_Oribacterium,1.0
9580,Peptoanaerobacter_vs_Ornithobacterium,1.0
9581,Peptoanaerobacter_vs_Oryza,1.0
9582,Peptoanaerobacter_vs_Oscillibacter,0.999357968441895
9583,Peptoanaerobacter_vs_Ostreococcus,1.0
9584,Peptoanaerobacter_vs_Oxobacter,1.0
9585,Peptoanaerobacter_vs_Paenibacillus,1.0
9586,Peptoanaerobacter_vs_Paludibacter,1.0
9587,Peptoanaerobacter_vs_Parabacteroides,1.0
9588,Peptoanaerobacter_vs_Paraprevotella,1.0
9589,Peptoanaerobacter_vs_Parvimonas,1.0
9590,Peptoanaerobacter_vs_Pedobacter,1.0
9591,Peptoclostridium_vs_Acetoanaerobium,1.0
9592,Peptoclostridium_vs_Acidaminococcus,1.0
9593,Peptoclostridium_vs_Acidobacterium,1.0
9594,Peptoclostridium_vs_Aciduliprofundum,1.0
9595,Peptoclostridium_vs_Actinomyces,0.9398625211380592
9596,Peptoclostridium_vs_Acyrthosiphon,1.0
9597,Peptoclostridium_vs_Adlercreutzia,0.6282215323449477
9598,Peptoclostridium_vs_Aerococcus,0.0
9599,Peptoclostridium_vs_Aeromonas,1.0
9600,Peptoclostridium_vs_Afipia,1.0
9601,Peptoclostridium_vs_Akkermansia,1.0
9602,Peptoclostridium_vs_Alicyclobacillus,1.0
9603,Peptoclostridium_vs_Alistipes,0.9676523828079158
9604,Peptoclostridium_vs_Allofrancisella,1.0
9605,Peptoclostridium_vs_Alloprevotella,1.0
9606,Peptoclostridium_vs_Amycolatopsis,1.0
9607,Peptoclostridium_vs_Anaerobium,1.0
9608,Peptoclostridium_vs_Anaerococcus,1.0
9609,Peptoclostridium_vs_Anaerofustis,1.0
9610,Peptoclostridium_vs_Anaeroglobus,1.0
9611,Peptoclostridium_vs_Anaerosporomusa,1.0
9612,Peptoclostridium_vs_Anaerostipes,1.0
9613,Peptoclostridium_vs_Anaerotruncus,1.0
9614,Peptoclostridium_vs_Ascaris,1.0
9615,Peptoclostridium_vs_Asticcacaulis,1.0
9616,Peptoclostridium_vs_Atopobium,1.0
9617,Peptoclostridium_vs_Azospirillum,1.0
9618,Peptoclostridium_vs_Bacillus,1.0
9619,Peptoclostridium_vs_Bacteroides,0.9804133229588413
9620,Peptoclostridium_vs_Barnesiella,1.0
9621,Peptoclostridium_vs_Bifidobacterium,0.984657705453319
9622,Peptoclostridium_vs_Bilophila,0.9950563341194348
9623,Peptoclostridium_vs_Blastopirellula,1.0
9624,Peptoclostridium_vs_Blautia,0.9975209988265971
9625,Peptoclostridium_vs_Brachyspira,1.0
9626,Peptoclostridium_vs_Brenneria,1.0
9627,Peptoclostridium_vs_Burkholderia,1.0
9628,Peptoclostridium_vs_Butyricicoccus,0.9656673543658735
9629,Peptoclostridium_vs_Butyrivibrio,0.9964241046408137
9630,Peptoclostridium_vs_Camponotus,1.0
9631,Peptoclostridium_vs_Campylobacter,0.47639266183254536
9632,Peptoclostridium_vs_Candidatus Adiutrix,1.0
9633,Peptoclostridium_vs_Candidatus Izimaplasma,1.0
9634,Peptoclostridium_vs_Candidatus Stoquefichus,1.0
9635,Peptoclostridium_vs_Capnocytophaga,1.0
9636,Peptoclostridium_vs_Catabacter,1.0
9637,Peptoclostridium_vs_Catenibacterium,0.9136868908231388
9638,Peptoclostridium_vs_Catonella,1.0
9639,Peptoclostridium_vs_Cellulosilyticum,1.0
9640,Peptoclostridium_vs_Chlamydia,1.0
9641,Peptoclostridium_vs_Chryseobacterium,1.0
9642,Peptoclostridium_vs_Cloacibacillus,1.0
9643,Peptoclostridium_vs_Clostridium,0.9877879123745502
9644,Peptoclostridium_vs_Collinsella,0.949883009026481
9645,Peptoclostridium_vs_Coprobacillus,1.0
9646,Peptoclostridium_vs_Coprobacter,1.0
9647,Peptoclostridium_vs_Coprococcus,0.9944692145480777
9648,Peptoclostridium_vs_Corallococcus,1.0
9649,Peptoclostridium_vs_Coriobacterium,1.0
9650,Peptoclostridium_vs_Corynebacterium,1.0
9651,Peptoclostridium_vs_Cryptobacterium,1.0
9652,Peptoclostridium_vs_Defluviitoga,0.0
9653,Peptoclostridium_vs_Dehalobacter,1.0
9654,Peptoclostridium_vs_Desulfitobacterium,1.0
9655,Peptoclostridium_vs_Desulfovibrio,0.9849416584276613
9656,Peptoclostridium_vs_Devosia,1.0
9657,Peptoclostridium_vs_Dialister,1.0
9658,Peptoclostridium_vs_Dorea,1.0
9659,Peptoclostridium_vs_Dyadobacter,1.0
9660,Peptoclostridium_vs_Dysgonomonas,1.0
9661,Peptoclostridium_vs_Eggerthella,0.9607553211247335
9662,Peptoclostridium_vs_Enterobacter,1.0
9663,Peptoclostridium_vs_Enterorhabdus,0.0
9664,Peptoclostridium_vs_Erysipelatoclostridium,0.990621682076665
9665,Peptoclostridium_vs_Ethanoligenens,1.0
9666,Peptoclostridium_vs_Eubacterium,0.9814078411814979
9667,Peptoclostridium_vs_Faecalibacterium,0.9830321381955482
9668,Peptoclostridium_vs_Faecalitalea,1.0
9669,Peptoclostridium_vs_Flavobacterium,1.0
9670,Peptoclostridium_vs_Flavonifractor,0.9718125830747705
9671,Peptoclostridium_vs_Fusicatenibacter,1.0
9672,Peptoclostridium_vs_Fusobacterium,1.0
9673,Peptoclostridium_vs_Gemella,0.969874031211303
9674,Peptoclostridium_vs_Gordonibacter,1.0
9675,Peptoclostridium_vs_Granulicatella,1.0
9676,Peptoclostridium_vs_Granulicella,1.0
9677,Peptoclostridium_vs_Halomonas,1.0
9678,Peptoclostridium_vs_Halopiger,1.0
9679,Peptoclostridium_vs_Helicobacter,1.0
9680,Peptoclostridium_vs_Herbinix,0.4247764036945473
9681,Peptoclostridium_vs_Holdemanella,0.6606937434333373
9682,Peptoclostridium_vs_Holdemania,0.9968398998609606
9683,Peptoclostridium_vs_Hungatella,0.9419658670411382
9684,Peptoclostridium_vs_Hymenobacter,1.0
9685,Peptoclostridium_vs_Hyphomicrobium,1.0
9686,Peptoclostridium_vs_Intestinibacter,0.9077804219713532
9687,Peptoclostridium_vs_Johnsonella,1.0
9688,Peptoclostridium_vs_Kandleria,1.0
9689,Peptoclostridium_vs_Klebsiella,1.0
9690,Peptoclostridium_vs_Lachnoanaerobaculum,1.0
9691,Peptoclostridium_vs_Lachnoclostridium,0.997803682331318
9692,Peptoclostridium_vs_Lachnospira,0.5489569712234637
9693,Peptoclostridium_vs_Lactobacillus,0.99386525167827
9694,Peptoclostridium_vs_Lactococcus,1.0
9695,Peptoclostridium_vs_Legionella,1.0
9696,Peptoclostridium_vs_Leptolyngbya,1.0
9697,Peptoclostridium_vs_Macellibacteroides,1.0
9698,Peptoclostridium_vs_Mannheimia,1.0
9699,Peptoclostridium_vs_Marvinbryantia,1.0
9700,Peptoclostridium_vs_Megamonas,1.0
9701,Peptoclostridium_vs_Megasphaera,1.0
9702,Peptoclostridium_vs_Mesorhizobium,1.0
9703,Peptoclostridium_vs_Methanobrevibacter,1.0
9704,Peptoclostridium_vs_Methanomassiliicoccus,1.0
9705,Peptoclostridium_vs_Methylacidiphilum,1.0
9706,Peptoclostridium_vs_Mitsuokella,1.0
9707,Peptoclostridium_vs_Mogibacterium,0.0
9708,Peptoclostridium_vs_Moorella,1.0
9709,Peptoclostridium_vs_Mycobacterium,0.9953643709421842
9710,Peptoclostridium_vs_Mycoplasma,1.0
9711,Peptoclostridium_vs_Naegleria,1.0
9712,Peptoclostridium_vs_Niabella,1.0
9713,Peptoclostridium_vs_Nitrosopumilus,1.0
9714,Peptoclostridium_vs_Odoribacter,0.9655884336890199
9715,Peptoclostridium_vs_Olsenella,1.0
9716,Peptoclostridium_vs_Oreochromis,1.0
9717,Peptoclostridium_vs_Oribacterium,1.0
9718,Peptoclostridium_vs_Ornithobacterium,1.0
9719,Peptoclostridium_vs_Oryza,1.0
9720,Peptoclostridium_vs_Oscillibacter,0.9961641983231366
9721,Peptoclostridium_vs_Ostreococcus,1.0
9722,Peptoclostridium_vs_Oxobacter,1.0
9723,Peptoclostridium_vs_Paenibacillus,1.0
9724,Peptoclostridium_vs_Paludibacter,1.0
